"ntl_code","measure_direction","total_measures","measure_code","measure_title","measure_count","hs_revision","ntm_classification","ntm_year","data_source","raw_source_file"
"8509801000","1","3","B310","Labelling requirements","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509801000.json"
"8509801000","1","3","B700","Product quality, safety or performance requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509801000.json"
"8509801000","1","3","B830","Certification requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509801000.json"
"8509802000","1","3","B310","Labelling requirements","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509802000.json"
"8509802000","1","3","B700","Product quality, safety or performance requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509802000.json"
"8509802000","1","3","B830","Certification requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509802000.json"
"8509809000","1","3","B310","Labelling requirements","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509809000.json"
"8509809000","1","3","B700","Product quality, safety or performance requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509809000.json"
"8509809000","1","3","B830","Certification requirement","1","HS Rev.2017","NTM rev. 2019","2018","UNCTAD","malaysia\market-access-map\ntm_measures_8509809000.json"
