"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"764","Thailand","850980","49336387.734","33779533.333","15556854.401","0.6846778794","0.3153221206","6250842700","37176466.667","74635908467","687.92230163","53868778.099","1.996388678","0","32","2030 (shown by current EPM interface; verify on citation date)","EPM-764","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
