"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"702","Singapore","850980","62440491.812","38670366.667","23770125.144999996","0.6193155362","0.3806844638","6250842700","52456133.333","65836514333","687.92230163","61313337.058","1.6893322929","0","29","2030 (shown by current EPM interface; verify on citation date)","EPM-702","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
