"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"458","Malaysia","850980","63004636.178","47587533.333","15417102.845000006","0.7553020892","0.24469791080000003","6250842700","49693166.667","74404460400","687.92230163","65237781.429","2.19644119","0","28","2030 (shown by current EPM interface; verify on citation date)","EPM-458","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
