"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"096","Brunei Darussalam","850980","815186.31433","407466.66667","407719.64765999996","0.4998448324","0.5001551676","6250842700","765200","744643933.33","687.92230163","638443.33292","1.5153282313","0","119","2030 (shown by current EPM interface; verify on citation date)","EPM-096","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
