"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"360","Indonesia","850980","64317572.836","35599800","28717772.836000003","0.5535003644","0.44649963560000006","6250842700","37181666.667","66243538233","687.92230163","68552191.606","2.085046508","0","27","2030 (shown by current EPM interface; verify on citation date)","EPM-360","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
