"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"104","Myanmar","850980","1692826.6085","1077100","615726.6085000001","0.6362730799","0.36372692009999996","6250842700","1187566.6667","10893627033","687.92230163","1670493.9333","2.2596810929","0","100","2030 (shown by current EPM interface; verify on citation date)","EPM-104","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
