"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"704","Viet Nam","850980","152481865.39","74657300","77824565.38999999","0.4896142883","0.5103857117","6250842700","79410600","133577549667","687.92230163","163651365.96","2.0109766109","0.05","15","2030 (shown by current EPM interface; verify on citation date)","EPM-704","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
