"country_code","country_name","itc_product_code","epi_potential_usd","baseline_exports_usd","untapped_potential_usd","realized_potential_ratio","official_gap_ratio","supply_xik","demand_mjk","bilateral_trade_xij","supply_visual_metric_lineLength","demand_visual_metric_bubbleSize","ease_visual_metric_lineWidth","tariff_ratio","official_rank","estimate_year","source_id","calculation"
"392","Japan","850980","643300726.23","426068266.67","217232459.56","0.662315849","0.33768415100000004","6250842700","536505833.33","166271765067","687.92230163","609310669.09","2.1117792936","0","3","2030 (shown by current EPM interface; verify on citation date)","EPM-392","untapped_potential_usd=max(epi_potential_usd-baseline_exports_usd,0)"
